layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,bd,lat,lon,source_db,rse_alpha,rse_n,oc,sample_type,sample_type_source,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m
Florida_ksat_data_5518,Florida_dataset888,loamy sand,0.266441888616398,1.611274015,0.0821144,0.39628035,87.5,2.6,9.9,1.92,152.5,1.49,27.20317,-81.777,Florida_database,0.1676200411786763,0.1589805645509076,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0640485731594183,0.3796302499384241,0.4209883782611668,10.002423390830977,0.0410927565785306,0.0050088543401823
Florida_ksat_data_5519,Florida_dataset695,sand,0.1844941990384076,2.391878798,0.092661003,0.396653301,97.0,1.1,1.9,10.36333,6.5,1.46,27.15964,-81.6108,Florida_database,0.0789941164542703,0.1501066438401197,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0785480009999999,0.3815951159968169,0.2761854534906369,10.999999999253298,0.0786559241452331,0.0044145443842154
Florida_ksat_data_552,Florida_dataset97,sand,0.3493102510031458,2.172175774,0.05778309,0.400598396,88.8,8.3,2.9,26.0,33.0,1.53,30.99467,-85.1501,Florida_database,0.1001149868378161,0.1505466116210656,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0393210009999999,0.3887091495179049,0.5512020121313616,10.999999873463011,0.0669924248607314,0.0043524284211238
Florida_ksat_data_5520,Florida_dataset695,sand,0.1770212923883283,4.657601385,0.032448687,0.359180246,97.9,1.1,1.0,21.05,106.5,1.653333,27.15964,-81.6108,Florida_database,0.0218446704776351,0.0873582567828123,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0139430009999999,0.3557818814611654,0.2301426169397163,7.905565836686943,0.2454660532717239,0.0085536224288457
Florida_ksat_data_5521,Florida_dataset695,sand,0.1693619570393559,6.178946666,0.034576996,0.358393618,98.5,0.7,0.8,21.7,170.0,1.683333,27.15964,-81.6108,Florida_database,0.0073463045019163,0.0386156873004569,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0286170009999999,0.3579218374771288,0.1802170386375024,6.7252822894901625,0.6216504694700419,0.0045163131687068
Florida_ksat_data_5524,Florida_dataset931,sand,0.1601714064435867,2.256312999,0.057851411,0.477596867,98.7,0.1,1.2,41.75,53.0,1.4,27.15932,-81.6095,Florida_database,0.0991359549980859,0.1746087003593918,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0413000009999999,0.4579928130254102,0.2358463881809068,6.789487603525347,0.1213405383007632,0.0116569589759596
Florida_ksat_data_5525,Florida_dataset931,sand,0.2364895534152845,4.469848929,0.034750842,0.363829248,98.1,1.5,0.4,25.65,130.5,1.62,27.15932,-81.6095,Florida_database,0.0245138088888038,0.0855963135794492,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0258660009999999,0.3555260041788322,0.3054974114038131,10.217326492238312,0.2035535334616285,0.0038426757717595
Florida_ksat_data_5526,Florida_dataset932,sand,0.2183482677570832,2.30545474,0.072439348,0.464918378,96.4,2.0,1.6,40.1,7.5,1.36,27.1756,-81.6053,Florida_database,0.086499296696125,0.1433169441017924,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0552610009999999,0.4546711929846853,0.294364246974636,3.5932143256230837,0.255500958548238,0.0112581177879035
Florida_ksat_data_5527,Florida_dataset932,sand,0.2037995719231338,3.880479503,0.042222432,0.340340991,97.4,1.6999999999999995,0.8999999999999999,18.4,33.0,1.596667,27.1756,-81.6053,Florida_database,0.0325432955801775,0.1065637091603355,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0240030009999999,0.3323805165212644,0.2771784941779323,9.268451205351695,0.1668233379448249,0.0063673414529364
Florida_ksat_data_5528,Florida_dataset932,sand,0.2142165817073108,3.896634819,0.026391832,0.356947518,98.1,1.2,0.7,25.0,57.0,1.586667,27.1756,-81.6053,Florida_database,0.0274125036837312,0.0804086598946596,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0181410009999999,0.3501613576910155,0.2781982981103265,7.368655917653188,0.2508955436045148,0.0060297455517324
Florida_ksat_data_5529,Florida_dataset932,sand,0.2116677829839955,3.418327436,0.025505923,0.35903322,96.8,2.2,1.0,20.35,71.0,1.633333,27.1756,-81.6053,Florida_database,0.0428399176906628,0.1182336195436522,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.004682001,0.3482010760515732,0.3054110072651346,10.808305405924411,0.1184002423968386,0.0059237487413354
Florida_ksat_data_553,Florida_dataset97,sand,0.2583794491493018,3.389096315,0.076614557,0.388904265,88.1,8.4,3.5000000000000004,28.25,50.5,1.53,30.99467,-85.1501,Florida_database,0.1006926825289943,0.315772418325462,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0414120009999999,0.3736165067188308,0.3660694041148016,10.999999999999998,0.1023283416898052,0.0170425592778703
Florida_ksat_data_5530,Florida_dataset932,sand,0.16578740589294,5.018890226,0.031966936,0.362079824,97.7,1.7000000000000002,0.6,22.05,125.5,1.63,27.1756,-81.6053,Florida_database,0.0300201511230403,0.1351676984072966,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0104860009999999,0.3608736647824597,0.2085891414211048,6.802331019372878,0.3081878538553175,0.0131501080264205
Florida_ksat_data_5531,Florida_dataset932,sand,0.1464717479465465,4.305050212,0.049474824,0.36209458,93.8,1.6000000000000003,4.6000000000000005,5.04,187.5,1.683333,27.1756,-81.6053,Florida_database,0.0554011173429166,0.2884795624400032,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0119520009999999,0.3569847319125055,0.2083961543437786,8.82991108938323,0.1500754839096283,0.0155491909716041
Florida_ksat_data_5532,Florida_dataset933,sand,0.2098200002039432,1.632307739,0.059430057,0.489711536,98.5,0.1,1.4,59.8,6.5,1.296667,27.13983,-81.6097,Florida_database,0.1329312638932658,0.1287491817334849,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0402297921125316,0.4724753931457109,0.3189788567293558,3.794608692646734,0.1179031115149023,0.0080075232050935
Florida_ksat_data_5533,Florida_dataset933,sand,0.2229144653882824,3.352423212,0.047114747,0.374276657,98.6,0.7,0.7,23.65,21.5,1.54,27.13983,-81.6097,Florida_database,0.0339922536660286,0.0878218795606748,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0326480009999999,0.3671388514849042,0.2921810900715685,5.4757167126284525,0.2716562941273318,0.0065257813055811
Florida_ksat_data_5534,Florida_dataset933,sand,0.2014137194658726,4.013996397,0.024344891,0.354645475,98.3,1.5,0.2,27.95,52.0,1.67,27.13983,-81.6097,Florida_database,0.0178982837376713,0.0575531497558057,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0121350009999999,0.3500875152077,0.2510700269820036,5.947749260878586,0.3260728821772086,0.005350975324043
Florida_ksat_data_5535,Florida_dataset933,sand,0.1413149082510337,5.537646641,0.043317773,0.351886969,95.0,2.1,2.9,12.5,114.5,1.736667,27.13983,-81.6097,Florida_database,0.0289704800533576,0.1640269630682333,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0188140009999999,0.3478158320832141,0.1833143101207832,10.99999999991214,0.1838866511825762,0.0121758297818821
Florida_ksat_data_5536,Florida_dataset933,sand,0.3435368235839966,2.14535577,0.064993791,0.403908582,99.3,0.1,0.6000000000000001,45.0,179.0,1.62,27.13983,-81.6097,Florida_database,0.2480396290282284,0.4921677174595278,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0225180009999999,0.3864476579341328,0.5411284045473566,10.99999999999997,0.055692401929312,0.0193366304341877
Florida_ksat_data_5537,Florida_dataset934,sand,0.2279444871592236,3.09491148,0.05660654,0.403688342,98.5,0.6,0.9000000000000001,35.85,7.5,1.5,27.13126,-81.5874,Florida_database,0.039516452610889,0.0923709153572445,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0406500009999999,0.3929545282419922,0.3181074506220782,6.707877833473737,0.189014055127657,0.0051535720824356
Florida_ksat_data_5538,Florida_dataset934,sand,0.1837988749471022,3.654376606,0.027909674,0.337445806,98.6,0.8000000000000002,0.6000000000000001,21.0,22.5,1.643333,27.13126,-81.5874,Florida_database,0.0276140280404157,0.0847897948961956,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0129280009999999,0.3327914102776989,0.2376706671635418,5.576947549274027,0.2919119746234203,0.0066134384641364
Florida_ksat_data_5539,Florida_dataset934,sand,0.1994203795383744,3.994890991,0.02569221,0.363446546,98.2,1.3,0.5,28.3,44.0,1.616667,27.13126,-81.5874,Florida_database,0.0327602738034577,0.0975451283128187,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0148190009999999,0.3621695095460433,0.2335504271268968,4.743566772038576,0.4514995675604676,0.0100593991730456
Florida_ksat_data_554,Florida_dataset97,loamy sand,0.2975112826500385,2.315458679,0.056970522,0.34525265,86.8,9.3,3.9,15.9,69.5,1.633333,30.99467,-85.1501,Florida_database,0.0775804667649866,0.1258856881205008,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0417590009999999,0.3362747243629034,0.4367267639320461,4.964097405713748,0.171046896573261,0.0053612658350457
Florida_ksat_data_5540,Florida_dataset934,sand,0.1921627026558509,3.874571741,0.033335932,0.369907356,97.2,1.8999999999999997,0.8999999999999999,11.5,67.0,1.693333,27.13126,-81.5874,Florida_database,0.035743784914972,0.1216813993580548,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0102160009999999,0.3607579639707076,0.266276430622926,10.999999999994484,0.1340309819428634,0.0081739650301424
Florida_ksat_data_5541,Florida_dataset934,sand,0.1772209571056375,4.514097497,0.031207715,0.358843246,97.4,1.8000000000000005,0.8,11.6,101.5,1.746667,27.13126,-81.5874,Florida_database,0.0243419629507845,0.096115395286655,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0103640009999999,0.3536733981334488,0.241421119731921,10.999999857210687,0.1570849956017117,0.0077331556582056
Florida_ksat_data_5542,Florida_dataset934,sandy loam,0.0632867377748772,1.183492808,0.0,0.349634837,81.5,2.0,16.5,6.586667,165.0,1.716667,27.13126,-81.5874,Florida_database,0.196260438452848,0.0690489623985698,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",1.9952497685721874e-14,0.351949894582638,0.0517773755623472,1.0100000000000025,0.1921442567683528,0.0045316771683952
Florida_ksat_data_5543,Florida_dataset935,sand,0.2751611945975435,1.72763648,0.088705136,0.600568256,97.3,0.5,2.2,44.05,9.0,1.036667,27.16338,-82.0207,Florida_database,0.131824339922126,0.1328555998181949,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.072960056346166,0.5807284169855106,0.3969900635508608,3.735261027959329,0.1450762321690734,0.011127554540414
Florida_ksat_data_5544,Florida_dataset935,sand,0.1949078919916587,3.689101657,0.05050112,0.380447516,96.5,2.9,0.6,15.75,27.0,1.51,27.16338,-82.0207,Florida_database,0.0412219482098588,0.1344409327400894,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0311560009999999,0.3693920598974249,0.2648230495278525,10.999999999999329,0.1358537243540348,0.0077687523207923
Florida_ksat_data_5545,Florida_dataset935,sand,0.1893136521646026,3.745418562,0.027074044,0.336796399,97.5,1.9,0.6,21.05,55.0,1.616667,27.16338,-82.0207,Florida_database,0.0192851596308003,0.0555548924710737,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0228849485659115,0.3335150936202063,0.2274660375390201,5.07112545107751,0.4028044404405946,0.0038366899375776
Florida_ksat_data_5546,Florida_dataset935,sand,0.1517429161844259,1.748360482,0.047034389,0.393107714,91.5,4.8,3.7000000000000006,22.35,77.5,1.6,27.16338,-82.0207,Florida_database,0.1246768517146395,0.1392826432008204,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0327434104895939,0.3789151581630532,0.2377932046652823,4.385372681858626,0.1157401096021359,0.0073608145815318
Florida_ksat_data_5547,Florida_dataset935,sand,0.1382075998429637,3.088074399,0.046825918,0.360233266,95.9,2.6,1.5,12.35,100.0,1.663333,27.16338,-82.0207,Florida_database,0.0680256405332536,0.2336831528769679,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0202370009999999,0.3499577079024861,0.2045837837744363,9.562812198296283,0.1118866725971481,0.0099218297903101
Florida_ksat_data_5548,Florida_dataset935,sand,0.1242392239959619,1.896845592,0.041904699,0.373704255,94.7,2.8999999999999995,2.4,7.066667,146.0,1.663333,27.16338,-82.0207,Florida_database,0.0867241455220095,0.1097999576274886,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0317721590627072,0.3640515781625602,0.1914476332599632,3.6570610241667865,0.1676030513410125,0.0057245773112931
Florida_ksat_data_5549,Florida_dataset935,loamy sand,0.1348473443020807,1.35851593,0.070892834,0.31726728,84.0,3.0,13.0,0.48,181.5,1.793333,27.16338,-82.0207,Florida_database,0.1944076377533158,0.2184983105213762,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",1.0253165009320332e-17,0.309256515085619,0.2622824738904428,5.643737167585186,0.031023394545966,0.002713933861381
Florida_ksat_data_555,Florida_dataset97,sand,0.2962741053264876,2.272582991,0.03566301,0.316070235,88.4,8.8,2.8,13.15,96.5,1.65,30.99467,-85.1501,Florida_database,0.0647666113447224,0.0996137893532477,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0240900009999999,0.3080365647386791,0.4331364203405088,4.761719866802634,0.1793652486232599,0.0030225609964313
Florida_ksat_data_5550,Florida_dataset935,sandy clay loam,0.1190852433807671,1.635321943,0.207256881,0.309192547,76.1,2.1000000000000005,21.800000000000004,0.140333,196.5,1.868667,27.16338,-82.0207,Florida_database,0.1048448446018604,0.1130225278556135,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.2047893144885038,0.3084380706242614,0.1524520212511896,1.9463624429268256,0.2677670272921497,0.0019072203497151
Florida_ksat_data_5551,Florida_dataset936,sand,0.194215574329664,2.522067803,0.094582472,0.456700896,95.8,2.7,1.5,10.73667,7.5,1.316667,27.22329,-81.7192,Florida_database,0.0938453714247422,0.1869444274684522,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0769810009999999,0.4476298474477697,0.255985444770251,3.7998386747486825,0.2758197689674146,0.0136641691407547
Florida_ksat_data_5552,Florida_dataset936,sand,0.1859095182350751,5.628056587,0.042299555,0.391694686,97.9,1.6999999999999995,0.4,21.25,22.5,1.53,27.22329,-81.7192,Florida_database,0.0240767250003865,0.1340422698682098,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0222360009999999,0.3873571845563449,0.233896644753402,10.999999999999991,0.2137851560296289,0.0099377726304729
Florida_ksat_data_5553,Florida_dataset936,sand,0.2037024945317718,1.567825421,0.067722434,0.494175747,95.2,1.7000000000000002,3.1,16.23,34.0,1.286667,27.22329,-81.7192,Florida_database,0.2002712243711485,0.1953921150705227,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0399702992433386,0.4696836945163076,0.3171913782778873,10.34442500213516,0.0366579569381541,0.0097902825785644
Florida_ksat_data_5554,Florida_dataset936,sand,0.2211799134260935,2.27951616,0.076546464,0.437606295,95.4,1.6,3.0,29.6,43.0,1.4,27.22329,-81.7192,Florida_database,0.1202319568252336,0.2185470428134334,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0523600009999999,0.4204531327535116,0.3306455448922141,6.506504888572353,0.1195178493677126,0.0120326901694839
Florida_ksat_data_5555,Florida_dataset936,sand,0.1944287992331734,3.985937107,0.031380078,0.339127452,97.3,1.7000000000000002,1.0,19.05,71.0,1.65,27.22329,-81.7192,Florida_database,0.030288062551691,0.1031367429936962,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0119350009999999,0.3322009245264781,0.2631835888886725,8.651797868582818,0.1831931378194884,0.0076376114480882
Florida_ksat_data_5556,Florida_dataset936,sand,0.2380342098473994,1.482859595,0.013336946,0.327198467,94.3,4.1000000000000005,1.6000000000000003,1.566667,119.5,1.77,27.22329,-81.7192,Florida_database,0.2221111323014052,0.2029414927542239,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",1.361382295708649e-26,0.3110507584852939,0.3571911987613597,6.064184543072411,0.0578163372334591,0.0075840702780669
Florida_ksat_data_5557,Florida_dataset936,sand,0.1448964434337923,1.497998755,0.004658102,0.410497684,95.5,3.8,0.7,3.51,166.5,1.503333,27.22329,-81.7192,Florida_database,0.139666175156314,0.1429142689322586,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",1.0583014025046536e-34,0.3990418206925631,0.2106573566985228,2.697079793493489,0.1469086700475078,0.0070583329691406
Florida_ksat_data_5558,Florida_dataset936,sand,0.2288619695818654,1.590179507,0.040514321,0.404257583,94.2,4.2,1.6,1.513333,195.5,1.566667,27.22329,-81.7192,Florida_database,0.1624708717603103,0.1541665881665389,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0187345307693627,0.3876276681080579,0.3627610822361808,5.246624387742375,0.0758589108855802,0.0067975081632471
