layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,lat,lon,source_db,oc,porosity,rmse,n_points,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m
HB_KIT_013,HB_Karlsruher_Institut_fuer_Technologie_49.8073_5.8057,silty clay,0.659866589251985,1.3304929931975777,0.005199983251887833,0.7419731291987363,15.484515484515486,41.658341658341655,42.857142857142854,269.02259541666666,4.5,49.807317,5.80571,Hohenbrink,19.26,0.86,0.010074078499436511,12,4.1590901362472915e-21,0.711799564762395,0.7130619021601418,2.0269887591041513,0.15103966618447928,0.00889447977913162
HB_KIT_014,HB_Karlsruher_Institut_fuer_Technologie_49.8068_5.8046,silty clay loam,3.038062172187498,1.2251055328908769,1.3310163236590768e-20,0.6747503150028863,7.9,52.7,39.4,954.5281886666667,4.5,49.806808,5.804593,Hohenbrink,8.55,0.78,0.008058022073437312,13,0.004957833013659542,0.6918192092518526,2.8661917101243564,1.01,0.2348425748564185,0.007373524772378737
HB_KIT_015,HB_Karlsruher_Institut_fuer_Technologie_49.7076_5.8952,sandy loam,0.28703617812254084,1.6674558449909922,0.006800000999999897,0.5510960259128299,74.6,11.0,14.4,25.691458416666666,52.5,49.707583,5.895247,Hohenbrink,0.79,0.54,0.024831757249203487,14,0.006800000999999999,0.5337429950342165,0.44334155282252385,10.999999998195674,0.04837973667803625,0.014634143373645344
HB_KIT_016,HB_Karlsruher_Institut_fuer_Technologie_49.0161_8.5129,silt loam,0.05962303790046543,1.353559665175968,2.1876712791363086e-17,0.45179778239698787,30.5,51.2,18.3,8.313592958333333,,49.016062,8.512867,Hohenbrink,2.92,0.46,0.006577380664597401,17,1.192661156544011e-13,0.45577853167237675,0.03947053812905922,1.0100000000000162,0.39318512046607745,0.0036324319189711533
HB_KIT_017,HB_Karlsruher_Institut_fuer_Technologie_49.8256_5.8028,clay loam,0.24106012797150292,1.9726290911189495,0.002900000999999999,0.30319345702751677,37.53753753753754,34.83483483483484,27.627627627627625,,3.5,49.825617,5.802813,Hohenbrink,9.07,0.4,0.00996072271738082,14,0.0029000009999999993,0.29526884283125415,0.3831968293533837,6.360747853249031,0.11153621217514939,0.00612864500018748
HB_KIT_018,HB_Karlsruher_Institut_fuer_Technologie_49.7677_5.9531,clay,0.06737785597410784,1.282245644708476,4.9336195749078575e-23,0.6518293747437272,8.208208208208218,37.23723723723724,54.55455455455454,281.70123975,4.5,49.767683,5.953117,Hohenbrink,8.32,0.71,0.011209842564760944,10,1.5181083966303673e-20,0.6638279811176669,0.05545233586557681,1.01,0.29523867052661323,0.008411489098001436
HB_KIT_019,HB_Karlsruher_Institut_fuer_Technologie_34.9634_135.9950,sandy loam,3.5777798086878807,1.2008691932395599,3.796131324639937e-20,0.5263171285892593,67.8678678678679,13.013013013013,19.1191191191191,58.855731041666665,,34.963426,135.995046,Hohenbrink,1.15,0.47,0.014607568633061209,14,8.742512959571236e-37,0.4407519469043166,1.6199492953952506,9.87324830329539,0.02000000000039562,0.013774994857237977
HB_KIT_020,HB_Karlsruher_Institut_fuer_Technologie_48.9365_8.4861,silt loam,0.053248316603369025,1.3419942299137677,2.4998026110700153e-21,0.5883957893433142,9.090909090909092,67.73226773226772,23.176823176823202,2.1369224166666667,,48.93655,8.486083,Hohenbrink,4.01,0.6,0.013201079761760864,19,2.2768940970381033e-15,0.5925226308328736,0.035320420073771,1.01,0.3798396322105395,0.008948452426242674
HB_KIT_021,HB_Karlsruher_Institut_fuer_Technologie_49.8256_5.8028,clay loam,0.3692100668788823,1.2226344352922094,1.3629549691602194e-19,0.5909516738850534,20.2,44.2,35.6,39.791357749999996,14.5,49.825617,5.802813,Hohenbrink,4.19,0.61,0.014368022893783203,18,2.005470306902464e-17,0.5952558678883156,0.30782140022317733,1.0100000000501934,0.23136529891973895,0.014045050030743682
HB_KIT_022,HB_Karlsruher_Institut_fuer_Technologie_49.8078_5.8060,silty clay loam,1.3714463592815487,1.2014084063465096,2.3298165021960053e-17,0.5626358925982243,8.4,54.8,36.8,199.42920512499998,4.5,49.807812,5.805961,Hohenbrink,4.69,0.6,0.012984320083000815,17,1.2959535910315412e-21,0.5489307678842077,1.641695631556353,2.7915947149069322,0.06744977532674276,0.01068951417683674
HB_KIT_023,HB_Karlsruher_Institut_fuer_Technologie_49.8260_5.8034,silty clay loam,0.9369602525310612,1.1822808439124923,3.1132192515110132e-27,0.5646070110045521,9.0,51.7,39.3,199.42920512499998,41.5,49.825977,5.803403,Hohenbrink,1.16,0.57,0.026096581459932083,14,1.0830360482483728e-24,0.5680411179306839,0.7977724830090911,1.01,0.18820916079737526,0.025242529966788965
HB_KIT_024,HB_Karlsruher_Institut_fuer_Technologie_49.1353_8.7441,silty clay loam,0.21241062840866334,1.2390690471505268,1.6707305917487754e-20,0.4718334750920615,8.8,62.0,29.2,,,49.135256,8.744089,Hohenbrink,2.83,0.54,0.008623516672297101,14,3.3184116008327854e-20,0.48099429043691644,0.19465575032492716,1.0100000000000002,0.24467680311665982,0.007531127333409951
HB_KIT_025,HB_Karlsruher_Institut_fuer_Technologie_49.7075_5.9000,sandy loam,0.12988224838430235,1.2699652840489624,6.879806300658104e-17,0.36110140519539063,67.6,15.9,16.5,1.8611816250000002,17.5,49.707483,5.9,Hohenbrink,0.66,0.41,0.010049500750944722,17,5.014204677542493e-38,0.3637495323695491,0.10290258337805393,1.026289239810404,0.27851722973714144,0.009916539055678096
HB_KIT_026,HB_Karlsruher_Institut_fuer_Technologie_49.7505_5.8658,silt loam,0.09097130815240945,1.2934668845159147,1.5031804249540575e-23,0.4634199419331291,12.8,66.9,20.3,21.369224333333335,9.5,49.750538,5.865752,Hohenbrink,1.78,0.53,0.013026229004861497,20,6.01051365070803e-20,0.46615967609233777,0.06423689416620904,1.01,0.319498043970365,0.009977194994996611
HB_KIT_027,HB_Karlsruher_Institut_fuer_Technologie_49.8260_5.8029,silty clay loam,1.3517391171666255,1.206997573630354,5.1389417604126424e-20,0.6468537602358876,16.9,45.1,38.0,,19.5,49.826008,5.80286,Hohenbrink,,0.69,0.01540388897286006,13,9.206532055810822e-26,0.5891899179535374,1.0244012568321292,3.61510346445696,0.055023875300403646,0.014333965366517227
HB_KIT_028,HB_Karlsruher_Institut_fuer_Technologie_49.8260_5.8034,silty clay,0.6602078870341098,1.1726708548077291,2.6731227584864578e-27,0.5177374084464731,7.307307307307317,52.152152152152155,40.54054054054053,91.15673433333335,41.5,49.825977,5.803403,Hohenbrink,1.46,0.53,0.020340573477688396,20,1.3121790285624325e-22,0.5199201733469266,0.5672576323249222,1.01,0.17680278796401758,0.019396207907089614
HB_KIT_029,HB_Karlsruher_Institut_fuer_Technologie_49.7668_5.9542,silty clay loam,0.05957714235553811,1.3331248225084187,3.261554782886343e-22,0.621847140265158,11.6,54.9,33.5,50.094351458333335,4.5,49.76685,5.954183,Hohenbrink,3.62,0.67,0.015256132629228489,15,8.331428845962975e-24,0.6281927945542769,0.04023331702637651,1.01,0.3700566416850373,0.010296112618021063
HB_KIT_030,HB_Karlsruher_Institut_fuer_Technologie_49.8223_5.8067,clay loam,1.2232614695601938,1.212825101793449,1.650966999694804e-22,0.5948279186232324,22.7,41.1,36.2,128.76230970833333,16.5,49.822265,5.806696,Hohenbrink,3.92,0.66,0.014048959494728997,14,1.0442978429020061e-28,0.5527645059392375,1.0356946293621407,2.8678879920180016,0.0715097738130965,0.013512928961859468
HB_KIT_031,HB_Karlsruher_Institut_fuer_Technologie_49.7505_5.8658,silt loam,0.10076941198479715,1.2650444436516473,4.245444399806275e-20,0.47292649623288263,17.5,63.1,19.4,20.407450791666665,9.5,49.750538,5.865752,Hohenbrink,1.55,0.51,0.011651085137661485,12,1.0312057228956848e-20,0.4777941445332861,0.07118942954702259,1.01,0.29851074903808406,0.008961425960451042
HB_KIT_032,HB_Karlsruher_Institut_fuer_Technologie_49.7685_5.9527,silty clay loam,0.09499754755947724,1.3255865744326645,1.9707135140031687e-18,0.6303030974265723,15.9,49.5,34.6,151.28252283333333,4.5,49.76845,5.952683,Hohenbrink,5.22,0.71,0.01169435812220229,10,2.023078897622321e-19,0.637515811318105,0.062430702705407584,1.01,0.36568562559500717,0.007995014612207578
HB_KIT_033,HB_Karlsruher_Institut_fuer_Technologie_34.9634_135.9950,sandy loam,1.1901830531141777,1.3129563863622902,0.008973802178569754,0.6641939853048484,65.5344655344655,16.1838161838162,18.2817182817183,45.6865915,,34.963426,135.995046,Hohenbrink,6.52,0.68,0.010259274040160834,10,4.797356241815746e-26,0.5957319892663734,1.165830942239904,6.56048144407229,0.041354183949194816,0.0057131768599315794
HB_KIT_034,HB_Karlsruher_Institut_fuer_Technologie_49.7076_5.8952,sandy loam,0.33383763052520693,1.4932224040373474,0.0034000009999999993,0.5280467292938315,77.3,10.8,11.9,5.751601083333333,12.5,49.707583,5.895247,Hohenbrink,1.24,0.52,0.022649519302262926,14,0.003120446766573689,0.5065330590915874,0.464200226356076,10.999999999997042,0.038406500794917545,0.014227615231130685
HB_KIT_035,HB_Karlsruher_Institut_fuer_Technologie_49.1353_8.7441,silty clay loam,0.045344687792122015,1.2683966553658315,1.303411486659276e-16,0.4261390486010505,8.8,62.2,29.0,,,49.135256,8.744089,Hohenbrink,2.94,0.46,0.009610342076233208,9,5.979697085802079e-22,0.437422114518729,0.04075492889704606,1.0100000000000025,0.27642675681526924,0.009269759999765821
HB_KIT_036,HB_Karlsruher_Institut_fuer_Technologie_49.7077_5.8954,sandy loam,0.33589038687223144,1.42463924481575,0.010700000999999985,0.5313538382046642,78.7,10.7,10.6,15.128252291666668,4.5,49.70765,5.8954,Hohenbrink,2.56,0.59,0.01805598368642156,18,0.00174888605013811,0.517104928558736,0.4860031674724347,10.999999999989095,0.032302981927744306,0.011028171030131453
HB_KIT_037,HB_Karlsruher_Institut_fuer_Technologie_49.7505_5.8916,loam,0.11193998970038382,1.2718173685067575,8.690363496389781e-20,0.39692955456160894,40.5,39.4,20.1,41.666666666666664,16.5,49.750516,5.8916,Hohenbrink,1.07,0.43,0.007401894139069683,15,4.413551376974616e-19,0.4006038042928891,0.08649948962883104,1.0100000000000007,0.2859115201104567,0.005809333436663523
HB_KIT_038,HB_Karlsruher_Institut_fuer_Technologie_49.7673_5.9538,loam,0.6558171425702654,1.17497043709777,1.091451740746419e-22,0.47618857408436843,35.4,44.7,19.9,,62.5,49.767277,5.953773,Hohenbrink,1.32,0.53,0.015982831134558333,14,3.416104358518305e-18,0.47908561276729505,0.5598750340460805,1.01,0.1812987272454454,0.015106947681622783
HB_KIT_039,HB_Karlsruher_Institut_fuer_Technologie_49.8260_5.8034,silty clay loam,0.4792434912576166,1.2587171387655336,0.023447716233320214,0.7294849917587528,3.4,58.4,38.2,8.705400541666666,4.5,49.825977,5.803403,Hohenbrink,9.88,0.65,0.02045579344289953,11,0.009661660349787615,0.6454358003475658,0.36614246686622665,6.487642078522924,0.036070021606435944,0.017605319679591565
HB_KIT_040,HB_Karlsruher_Institut_fuer_Technologie_49.7645_5.9748,sandy loam,0.20665715886640185,1.4076891101720213,0.011300000999999997,0.43243611884792654,77.3,3.2,19.5,19.488964208333332,4.5,49.764482,5.97479,Hohenbrink,0.14,0.44,0.011889151724577081,14,0.002819188818928976,0.4238739385708226,0.3144446855260269,3.1836667107499785,0.10192632791454818,0.009853708257589749
HB_KIT_041,HB_Karlsruher_Institut_fuer_Technologie_49.8260_5.8029,silty clay,1.109554742102857,1.2240330329701485,1.3206377832453135e-19,0.6146144627957475,7.5,49.7,42.8,,24.5,49.826008,5.80286,Hohenbrink,3.23,0.65,0.017657203809363746,17,3.07766351574127e-30,0.6117864973626411,1.1866004901840956,1.3690541278209614,0.1604147142976739,0.01762205472763149
HB_KIT_042,HB_Karlsruher_Institut_fuer_Technologie_49.8054_5.8021,silty clay loam,2.4495292207622397,1.1668121523341741,4.198264192881911e-24,0.5484954381227332,12.5,48.5,39.0,549.2736410833334,4.5,49.805448,5.802123,Hohenbrink,3.3,0.57,0.023626580980575455,15,3.3662073445645705e-15,0.5546362366291999,2.3433522719336994,1.01,0.16847175878884327,0.02332547733061968
HB_KIT_043,HB_Karlsruher_Institut_fuer_Technologie_49.7496_5.9360,sandy loam,0.09025088147566715,1.288797422507262,2.930448799411435e-18,0.3881634769245569,59.54045954045951,22.3776223776224,18.0819180819181,,,49.74962,5.936,Hohenbrink,0.74,0.47,0.005172667936543284,19,1.2402200897410994e-28,0.3904924656788791,0.06796827719698466,1.02625164018276,0.3038835509266943,0.004524741761333815
HB_KIT_044,HB_Karlsruher_Institut_fuer_Technologie_49.8073_5.8057,silty clay,0.9879694987527488,1.25619567277594,4.4083395948330615e-19,0.6469270196431629,12.5,45.9,41.6,234.3088855,4.5,49.807317,5.80571,Hohenbrink,9.46,0.73,0.009030665889925644,19,5.677279598439253e-24,0.6525401188644204,0.7793675022159415,1.01,0.27150631007735126,0.0073640965582441155
HB_KIT_045,HB_Karlsruher_Institut_fuer_Technologie_49.7434_5.8885,clay loam,0.017560445682677943,1.3056055411185932,3.238393163203077e-24,0.4477676704096578,21.5,47.0,31.5,4.263720791666667,4.5,49.743444,5.8885,Hohenbrink,3.26,0.48,0.010225490717554919,11,3.927494633855441e-22,0.4512538239278715,0.011002313860771974,1.01,0.33600560975021077,0.008070125303440215
HB_KIT_046,HB_Karlsruher_Institut_fuer_Technologie_49.7066_5.8955,loamy sand,0.2930184712953187,1.682139681371948,0.006900000999999998,0.4930589698631538,83.6,6.9,9.5,239.76664054166667,22.5,49.706633,5.895522,Hohenbrink,0.85,0.55,0.024577083980638504,17,0.006900000999999999,0.4826623460860368,0.4352247543613944,10.99999999985713,0.05124606960903315,0.0167760748038943
HB_KIT_047,HB_Karlsruher_Institut_fuer_Technologie_49.7673_5.9538,clay,0.0026624769728246477,1.3776612516464128,1.3174057694094329e-17,0.3869194421094662,9.5,32.6,57.9,,42.5,49.767277,5.953773,Hohenbrink,0.47,0.43,0.012643959269815758,9,6.969697033937672e-19,0.3892246279541628,0.0016951121829971631,1.01,0.4233107055043696,0.010654868073978807
HB_KIT_048,HB_Karlsruher_Institut_fuer_Technologie_49.7076_5.8952,sandy loam,0.3084871287566211,1.6169679201537284,0.007900000999999999,0.5579339987822272,76.2762762762763,10.8108108108108,12.9129129129129,36.29014958333333,27.5,49.707583,5.895247,Hohenbrink,0.83,0.54,0.02646674171793523,13,0.007900000999999999,0.5374553028085169,0.4559438657893938,10.999999999694335,0.04556154251734576,0.016622456350218494
HB_KIT_049,HB_Karlsruher_Institut_fuer_Technologie_49.1353_8.7441,silty clay loam,0.0828311338967554,1.248880499573469,2.0127406639552215e-24,0.4575641014175084,9.0,61.7,29.3,,,49.135256,8.744089,Hohenbrink,2.93,0.51,0.010768883294048102,14,3.356665917275557e-20,0.46267461724079467,0.06824024832112591,1.01,0.2595947682636718,0.00910956762583292
HB_KIT_050,HB_Karlsruher_Institut_fuer_Technologie_49.7075_5.9000,sandy loam,0.3135120979855576,1.3006186496375922,2.7937052606659866e-18,0.5588211740770163,68.7,15.7,15.6,173.69557645833333,4.5,49.707483,5.9,Hohenbrink,3.86,0.71,0.015839816746674226,13,1.9037004938387227e-27,0.5722416940734641,0.2613194833601635,1.01,0.31667863956514714,0.014384020886772831
HB_KIT_051,HB_Karlsruher_Institut_fuer_Technologie_48.9365_8.4861,silt loam,0.10428712274869263,1.2958214902287084,3.1757308245635547e-16,0.47758587237047,9.509509509509508,68.66866866866869,21.821821821821796,22.897536416666668,,48.93655,8.486083,Hohenbrink,1.48,0.52,0.009563091573486147,16,2.6481931148817604e-15,0.48225474795101486,0.0786365279902773,1.0100000000000036,0.3167090337505858,0.007292101830306038
HB_KIT_052,HB_Karlsruher_Institut_fuer_Technologie_49.7673_5.9538,silty clay loam,0.07222149296146653,1.1794107407749341,1.3650890767170608e-26,0.37533912761918053,18.1,47.2,34.7,489.54064787500005,17.5,49.767277,5.953773,Hohenbrink,1.08,0.42,0.013665217623799552,10,1.9673433301936625e-20,0.3777322556885717,0.06073407587458758,1.01,0.18632090164091672,0.01306133617443335
HB_KIT_053,HB_Karlsruher_Institut_fuer_Technologie_nan_nan,sandy loam,0.4973312426992692,1.4198788811983662,0.008500000999999998,0.4384937240235852,72.7,12.6,14.7,26.902259541666666,,,,Hohenbrink,0.5,0.51,0.008450087425221133,16,0.005849738055709495,0.43125677139288804,0.7370610459867729,2.8948409750408564,0.12192309880033415,0.005047205841845284
HB_KIT_054,HB_Karlsruher_Institut_fuer_Technologie_49.1313_8.4412,sandy loam,0.2089233598907965,1.3287311713283492,2.591957052185507e-22,0.4472093826705328,79.8,7.9,12.3,6.6037216249999995,,49.1313,8.4412,Hohenbrink,1.6,0.44,0.007083357997241716,13,9.661968873048864e-29,0.43784397323231905,0.2559855602930082,2.0483085405409476,0.14814608259522236,0.006251909490854313
HB_KIT_055,HB_Karlsruher_Institut_fuer_Technologie_49.7508_5.8689,silty clay loam,0.05949732133638165,1.2793441593866857,7.133177495547767e-21,0.6058887745177621,18.8,50.4,30.8,204.0745080833333,4.5,49.750807,5.868928,Hohenbrink,3.26,0.62,0.014565175486459574,13,4.925655990188322e-19,0.6099098387197585,0.0387147707440227,1.01,0.32275454849368224,0.010688314537211186
HB_KIT_056,HB_Karlsruher_Institut_fuer_Technologie_49.7076_5.8952,sandy loam,0.36136116340372193,1.4847647660444525,0.007700001,0.5163638190414331,77.1,10.3,12.6,8.507241416666666,27.5,49.707583,5.895247,Hohenbrink,0.81,0.5,0.025974872313492024,15,0.007700001,0.4981934347654558,0.4938807994193299,10.999999999987464,0.03840617830008047,0.017733317137297377
HB_KIT_057,HB_Karlsruher_Institut_fuer_Technologie_49.1353_8.7441,silty clay loam,0.4486286652197038,1.2203467004683652,2.4139600121326398e-24,0.5116521477597152,8.1,62.4,29.5,,,49.135256,8.744089,Hohenbrink,2.79,0.55,0.013258639750002677,14,5.894893718427572e-30,0.5216477316352198,0.41693876091584897,1.01,0.22557067824662022,0.012160263950488762
HB_KIT_058,HB_Karlsruher_Institut_fuer_Technologie_49.7069_5.8954,sandy loam,0.07916802385401285,1.3099703837187824,2.6164551901686064e-20,0.3702010731384849,59.2,25.1,15.7,0.17774145833333332,17.5,49.70695,5.895417,Hohenbrink,0.83,0.42,0.007742161111408034,14,8.089298244236846e-18,0.3753189235847421,0.05982170309979965,1.0100000000000082,0.3302994990844831,0.006902204733364296
HB_KIT_059,HB_Karlsruher_Institut_fuer_Technologie_49.7478_5.8935,clay,0.16836513066274528,1.2015554606398622,9.238573466451628e-23,0.49629224562645635,26.3,29.6,44.1,27.528893666666665,17.5,49.747827,5.893523,Hohenbrink,3.23,0.52,0.01164376279654433,11,4.0857704722953683e-20,0.4983059127557424,0.1299216027552656,1.0100000000000007,0.2067740405760531,0.011255989050021498
HB_KIT_060,HB_Karlsruher_Institut_fuer_Technologie_49.8236_5.8013,clay loam,0.42752168528055695,1.1593242420236156,1.4520881449681133e-20,0.4852690123880488,25.225225225225223,38.93893893893893,35.83583583583584,112.1472835,27.5,49.823618,5.801268,Hohenbrink,1.22,0.5,0.020681017361208236,17,6.850701576554666e-18,0.486213720689453,0.3478435512057908,1.01,0.16611631341692412,0.019923717680140784
HB_KIT_061,HB_Karlsruher_Institut_fuer_Technologie_49.7505_5.8658,silt loam,0.2435059998375347,1.2527167094787697,1.95401173761579e-34,0.4567877293270349,17.1828171828172,62.6373626373626,20.1798201798202,208.82801400000002,4.5,49.750538,5.865752,Hohenbrink,2.92,0.66,0.02394048291951152,13,2.3141012137129968e-29,0.4593931958234154,0.16223865145480135,1.01,0.28624287348328276,0.021505912992344244
HB_KIT_062,HB_Karlsruher_Institut_fuer_Technologie_49.7669_5.9536,silty clay loam,0.2900468499696545,1.2095505522382966,2.510794810117761e-24,0.6084070741253923,18.4,48.1,33.5,208.82801400000002,7.5,49.766897,5.953605,Hohenbrink,4.37,0.62,0.022678185002331295,14,4.916930762203175e-20,0.6138529211871983,0.2463657460002031,1.01,0.21631531215747352,0.021090720545689518
HB_KIT_063,HB_Karlsruher_Institut_fuer_Technologie_49.7669_5.9536,sand,0.21224490617904507,2.413353047276307,0.017800000999999996,0.3063054147317661,99.9,0.0,0.1,131.76156916666667,62.5,49.766897,5.953605,Hohenbrink,5.9,0.4,0.008416549468061411,15,0.017800000999999968,0.303417851537336,0.3305041000502381,6.707601672052415,0.1465334830148297,0.004801307059499037
HB_KIT_064,HB_Karlsruher_Institut_fuer_Technologie_49.8096_5.8029,clay loam,0.0801276632381815,1.2283068960154067,1.010565836749322e-33,0.4184134334587035,22.8,42.9,34.3,114.75952929166668,17.5,49.809598,5.802939,Hohenbrink,2.51,0.5,0.021022008214255816,14,7.18140972767294e-26,0.420504018572189,0.05736697752100606,1.01,0.250789262562926,0.01906401490221153
HB_KIT_065,HB_Karlsruher_Institut_fuer_Technologie_49.7505_5.8916,loam,0.19852214595780418,1.2477574652293484,2.956524455023517e-25,0.38609909119224445,37.0,42.3,20.7,20.407450791666665,26.5,49.750516,5.8916,Hohenbrink,0.8,0.4,0.008100086360948139,15,2.3789431541341632e-24,0.3895948140840509,0.16149997660950985,1.0100000000000005,0.2558551342045703,0.00778010251876252
HB_KIT_066,HB_Karlsruher_Institut_fuer_Technologie_49.7069_5.8954,sandy loam,0.15434201334731684,1.3173636010793885,2.964319041420763e-21,0.5093030955455182,59.0,25.2,15.8,39.791357749999996,4.5,49.70695,5.895417,Hohenbrink,3.88,0.59,0.012521890903031874,17,6.773477649094646e-26,0.5157905426279502,0.11581129516876082,1.0100000007849208,0.33968125198472954,0.011895405290097175
HB_KIT_067,HB_Karlsruher_Institut_fuer_Technologie_52.2964_10.4361,sandy loam,0.20909553560090136,1.3648964736056661,1.3809780326572797e-21,0.37529408558189425,59.2,28.7,12.1,3.3867938333333334,,52.2964,10.4361,Hohenbrink,0.75,0.37,0.005682217155964221,16,3.594178231416855e-25,0.37035018167060696,0.2904275132942553,2.327682399249637,0.13822643352512626,0.0038860150848658613
HB_KIT_068,HB_Karlsruher_Institut_fuer_Technologie_49.8223_5.8068,silty clay loam,0.296726988919096,1.2434332952756038,1.994722901452859e-15,0.6452390641044558,17.5,44.9,37.6,45.6865915,5.5,49.822276,5.806843,Hohenbrink,5.06,0.65,0.015368356659529521,12,2.1688673186089296e-21,0.6556274716358707,0.25744291371250366,1.0100000000001281,0.2521328749724602,0.013722853759384684
HB_KIT_069,HB_Karlsruher_Institut_fuer_Technologie_49.8236_5.8013,clay loam,0.7664624961574668,1.1370008821575484,2.1833635753934816e-18,0.4543955359292252,21.8,40.2,38.0,,23.5,49.823618,5.801268,Hohenbrink,1.35,0.5,0.02243793130769646,18,1.1577843836020427e-18,0.45526311275563386,0.6660965576538262,1.01,0.1399193484570471,0.022057602797979647
HB_KIT_070,HB_Karlsruher_Institut_fuer_Technologie_nan_nan,loam,0.9425595181310006,1.167335013035438,3.8701804312455743e-19,0.6579195368043498,30.2,46.4,23.4,,,,,Hohenbrink,4.34,0.7,0.024403492857230254,17,2.907567641064823e-19,0.6625830635061841,0.8479378636760552,1.01,0.17060830131632182,0.023735755581301504
HB_KIT_071,HB_Karlsruher_Institut_fuer_Technologie_49.7076_5.8952,sandy loam,0.42637280763489455,1.611041626683777,0.00910000099999997,0.5609564338700275,74.4255744255744,12.0879120879121,13.4865134865135,46.750768916666665,42.5,49.707583,5.895247,Hohenbrink,0.82,0.56,0.024564734685307957,14,0.009100000999999998,0.5394942775184967,0.608912078524059,7.514867571571272,0.06781270863564197,0.016127089595055828
HB_KIT_072,HB_Karlsruher_Institut_fuer_Technologie_49.8090_5.8030,clay loam,0.957443982712393,1.1458694029849503,6.2414118814171084e-21,0.5446408493911947,21.12112112112112,42.74274274274275,36.13613613613614,77.58696404166666,17.5,49.808995,5.802996,Hohenbrink,3.65,0.57,0.010867439413514594,12,3.272315364887108e-17,0.5498934521265503,0.9260270488616732,1.01,0.1473233590088386,0.010464429193201384
HB_KIT_073,HB_Karlsruher_Institut_fuer_Technologie_49.7162_5.9047,sandy clay loam,0.0503889011661887,1.2840764439044268,6.633862361258858e-20,0.5240428793192867,46.7,20.8,32.5,,7.5,49.716222,5.904689,Hohenbrink,2.65,0.54,0.010211431377413465,16,1.3501645752069638e-18,0.5264912241637294,0.03202823894128147,1.01,0.3291548506626267,0.006989912747938559
HB_KIT_074,HB_Karlsruher_Institut_fuer_Technologie_49.8059_5.8020,silty clay,0.17824968132619787,1.2312149908065693,3.6593246814785435e-24,0.5802661088295581,5.8,53.8,40.4,63.065052,4.5,49.80592,5.801984,Hohenbrink,5.96,0.67,0.018698716836974535,18,1.6355257364503475e-21,0.5832676734360731,0.1379314531194122,1.01,0.24433853409960615,0.016294578692551256
HB_KIT_075,HB_Karlsruher_Institut_fuer_Technologie_49.7075_5.8998,sandy loam,0.2167576522208491,1.3552666187037983,0.001689397724416224,0.596235493365722,73.2,14.0,12.8,,,49.707545,5.89977,Hohenbrink,2.74,0.63,0.005442632244853222,18,0.01027430835338529,0.5991634951454736,0.164192279634729,1.1448426398579774,0.354273164207019,0.00480969512049098
HB_KIT_076,HB_Karlsruher_Institut_fuer_Technologie_49.8099_5.8029,clay loam,0.0975616742200937,1.2043557399954208,7.780535808601393e-27,0.4480067148167553,20.9,44.7,34.4,228.97536412500003,4.5,49.809927,5.802905,Hohenbrink,3.37,0.54,0.01720865021790263,16,7.462445172276565e-25,0.44966629735674646,0.07343511591724494,1.01,0.2204131612930025,0.015788293632098695
