layer_id,volcanic,andic,volcanic_evidence,p_andosols,wrb,km_any,volcano_any,km_holocene,volcano_holocene
642826,unlikely,unknown,,0.0,Gypsisols,109.4,Jornada del Muerto,117.9,Carrizozo
642830,unlikely,unknown,,0.0,Gypsisols,99.0,Jornada del Muerto,100.1,Carrizozo
642831,unlikely,unknown,,0.0,Gypsisols,99.0,Jornada del Muerto,100.1,Carrizozo
642833,unlikely,unknown,,0.0,Gypsisols,99.0,Jornada del Muerto,100.1,Carrizozo
642835,unlikely,unknown,,0.0,Gypsisols,99.0,Jornada del Muerto,100.1,Carrizozo
642837,unlikely,unknown,,0.0,Gypsisols,99.0,Jornada del Muerto,100.1,Carrizozo
642839,unlikely,unknown,,0.0,Calcisols,94.1,Potrillo Volcanic Field,148.1,Carrizozo
642840,unlikely,unknown,,0.0,Calcisols,94.1,Potrillo Volcanic Field,148.1,Carrizozo
642842,unlikely,unknown,,0.0,Calcisols,94.1,Potrillo Volcanic Field,148.1,Carrizozo
642843,unlikely,unknown,,0.0,Calcisols,94.1,Potrillo Volcanic Field,148.1,Carrizozo
642846,unlikely,unknown,,0.0,Calcisols,95.4,Potrillo Volcanic Field,145.8,Carrizozo
642847,unlikely,unknown,,0.0,Calcisols,95.4,Potrillo Volcanic Field,145.8,Carrizozo
642848,unlikely,unknown,,0.0,Calcisols,95.4,Potrillo Volcanic Field,145.8,Carrizozo
642849,unlikely,unknown,,0.0,Calcisols,95.4,Potrillo Volcanic Field,145.8,Carrizozo
642890,unlikely,unknown,,0.0,Luvisols,1548.8,Raton-Clayton,1757.1,Dotsero
642895,unlikely,unknown,,0.0,Luvisols,1548.9,Raton-Clayton,1757.2,Dotsero
642903,unlikely,unknown,,0.0,Luvisols,1548.9,Raton-Clayton,1757.2,Dotsero
642905,unlikely,unknown,,0.0,Luvisols,1548.9,Raton-Clayton,1757.2,Dotsero
642911,unlikely,unknown,,0.0,Luvisols,1548.9,Raton-Clayton,1757.2,Dotsero
642912,unlikely,unknown,,0.0,Luvisols,1548.9,Raton-Clayton,1757.2,Dotsero
642914,unlikely,unknown,,0.0,Luvisols,1548.9,Raton-Clayton,1757.2,Dotsero
642922,unlikely,unknown,,0.0,Luvisols,1548.8,Raton-Clayton,1757.2,Dotsero
643207,unlikely,unknown,,0.0,Chernozems,71.1,Soda Lakes,71.1,Soda Lakes
643208,unlikely,unknown,,0.0,Chernozems,71.1,Soda Lakes,71.1,Soda Lakes
643209,unlikely,unknown,,0.0,Chernozems,71.1,Soda Lakes,71.1,Soda Lakes
643210,unlikely,unknown,,0.0,Chernozems,71.1,Soda Lakes,71.1,Soda Lakes
643211,unlikely,unknown,,0.0,Chernozems,71.1,Soda Lakes,71.1,Soda Lakes
643308,probable,unknown,SoilGrids Andosols,28.0,Cambisols,304.8,Glacier Peak,304.8,Glacier Peak
643309,probable,unknown,SoilGrids Andosols,28.0,Cambisols,304.8,Glacier Peak,304.8,Glacier Peak
643311,probable,unknown,SoilGrids Andosols,28.0,Cambisols,304.8,Glacier Peak,304.8,Glacier Peak
643313,probable,unknown,SoilGrids Andosols,28.0,Cambisols,304.8,Glacier Peak,304.8,Glacier Peak
643314,probable,unknown,SoilGrids Andosols,28.0,Cambisols,304.8,Glacier Peak,304.8,Glacier Peak
643316,probable,unknown,SoilGrids Andosols,28.0,Cambisols,304.8,Glacier Peak,304.8,Glacier Peak
644942,unlikely,unknown,,0.0,Kastanozems,606.1,Aldama Volcanic Field,844.6,Durango Volcanic Field
644961,unlikely,unknown,,0.0,Phaeozems,765.0,Raton-Clayton,1015.5,Dotsero
644962,unlikely,unknown,,0.0,Phaeozems,765.0,Raton-Clayton,1015.5,Dotsero
647158,unlikely,unknown,,0.0,Luvisols,162.1,McCoy,172.9,Dotsero
647159,unlikely,unknown,,0.0,Luvisols,162.1,McCoy,172.9,Dotsero
647160,unlikely,unknown,,0.0,Luvisols,162.1,McCoy,172.9,Dotsero
647163,unlikely,unknown,,0.0,Luvisols,162.0,McCoy,172.1,Dotsero
647167,unlikely,unknown,,0.0,Luvisols,163.1,McCoy,172.8,Dotsero
647168,unlikely,unknown,,0.0,Luvisols,163.1,McCoy,172.8,Dotsero
647169,unlikely,unknown,,0.0,Luvisols,163.1,McCoy,172.8,Dotsero
647172,unlikely,unknown,,1.0,Chernozems,150.2,Dotsero,150.2,Dotsero
647173,unlikely,unknown,,1.0,Chernozems,150.2,Dotsero,150.2,Dotsero
647174,unlikely,unknown,,1.0,Chernozems,150.2,Dotsero,150.2,Dotsero
647392,unlikely,unknown,,14.0,Podzols,165.3,Spurr,165.3,Spurr
647398,unlikely,unknown,,0.0,Cryosols,69.2,Maclaren River Volcanic Field,92.5,Buzzard Creek
647404,unlikely,unknown,,0.0,Cambisols,166.4,Buzzard Creek,166.4,Buzzard Creek
647405,unlikely,unknown,,0.0,Cambisols,166.4,Buzzard Creek,166.4,Buzzard Creek
647503,probable,unknown,Holocene volcano <= 25 km; volcano <= 100 km + SoilGrids >= 5 %,15.0,Cambisols,2.3,Table Mountain,6.8,Lassen Volcanic Center
647529,unlikely,unknown,,0.0,Kastanozems,58.2,Menan Buttes,92.3,Hell's Half Acre
647530,unlikely,unknown,,0.0,Kastanozems,58.2,Menan Buttes,92.3,Hell's Half Acre
647532,unlikely,unknown,,0.0,Kastanozems,58.2,Menan Buttes,92.3,Hell's Half Acre
647541,unlikely,unknown,,9.0,Chernozems,253.6,Craters of the Moon,253.6,Craters of the Moon
647542,unlikely,unknown,,9.0,Chernozems,253.6,Craters of the Moon,253.6,Craters of the Moon
647543,unlikely,unknown,,9.0,Chernozems,253.6,Craters of the Moon,253.6,Craters of the Moon
647545,unlikely,unknown,,4.0,Chernozems,116.3,Craters of the Moon,116.3,Craters of the Moon
647549,unlikely,unknown,,4.0,Chernozems,116.3,Craters of the Moon,116.3,Craters of the Moon
647691,unlikely,unknown,,0.0,Luvisols,2003.7,Raton-Clayton,2174.8,Dotsero
647692,unlikely,unknown,,0.0,Luvisols,2003.7,Raton-Clayton,2174.8,Dotsero
647697,unlikely,unknown,,0.0,Luvisols,2003.7,Raton-Clayton,2174.8,Dotsero
647699,unlikely,unknown,,0.0,Luvisols,2003.7,Raton-Clayton,2174.8,Dotsero
647700,unlikely,unknown,,0.0,Kastanozems,112.7,Blackfoot Volcanic Field,123.4,Wapi Lava Field
647701,unlikely,unknown,,0.0,Kastanozems,112.7,Blackfoot Volcanic Field,123.4,Wapi Lava Field
647702,unlikely,unknown,,0.0,Kastanozems,112.7,Blackfoot Volcanic Field,123.4,Wapi Lava Field
647703,unlikely,unknown,,0.0,Kastanozems,112.7,Blackfoot Volcanic Field,123.4,Wapi Lava Field
647704,unlikely,unknown,,0.0,Kastanozems,112.7,Blackfoot Volcanic Field,123.4,Wapi Lava Field
647705,unlikely,unknown,,0.0,Kastanozems,112.7,Blackfoot Volcanic Field,123.4,Wapi Lava Field
647727,unlikely,unknown,,1.0,Kastanozems,203.2,Leucite Hills,237.1,Black Rock Desert
647728,unlikely,unknown,,1.0,Kastanozems,203.2,Leucite Hills,237.1,Black Rock Desert
647732,unlikely,unknown,,0.0,Calcisols,80.0,Fumarole Butte,93.0,Black Rock Desert
647733,unlikely,unknown,,0.0,Calcisols,80.0,Fumarole Butte,93.0,Black Rock Desert
647735,unlikely,unknown,,0.0,Calcisols,80.0,Fumarole Butte,93.0,Black Rock Desert
647736,unlikely,unknown,,0.0,Calcisols,80.0,Fumarole Butte,93.0,Black Rock Desert
647737,unlikely,unknown,,0.0,Calcisols,80.0,Fumarole Butte,93.0,Black Rock Desert
647739,unlikely,unknown,,0.0,Calcisols,80.0,Fumarole Butte,93.0,Black Rock Desert
647741,unlikely,unknown,,0.0,Calcisols,80.0,Fumarole Butte,93.0,Black Rock Desert
647743,unlikely,unknown,,1.0,Kastanozems,180.8,Fumarole Butte,236.1,Black Rock Desert
647744,unlikely,unknown,,1.0,Kastanozems,180.8,Fumarole Butte,236.1,Black Rock Desert
647746,unlikely,unknown,,1.0,Kastanozems,180.8,Fumarole Butte,236.1,Black Rock Desert
647747,unlikely,unknown,,1.0,Kastanozems,180.8,Fumarole Butte,236.1,Black Rock Desert
647755,unlikely,unknown,,0.0,Luvisols,221.2,Bald Knoll,244.6,Markagunt Plateau
647756,unlikely,unknown,,0.0,Luvisols,221.2,Bald Knoll,244.6,Markagunt Plateau
647757,unlikely,unknown,,0.0,Luvisols,221.2,Bald Knoll,244.6,Markagunt Plateau
647758,unlikely,unknown,,0.0,Luvisols,221.2,Bald Knoll,244.6,Markagunt Plateau
647768,unlikely,unknown,,0.0,Calcisols,213.3,Bald Knoll,234.2,Markagunt Plateau
647769,unlikely,unknown,,0.0,Calcisols,213.3,Bald Knoll,234.2,Markagunt Plateau
647770,unlikely,unknown,,0.0,Regosols,219.8,Black Rock Desert,219.8,Black Rock Desert
647772,unlikely,unknown,,0.0,Regosols,219.8,Black Rock Desert,219.8,Black Rock Desert
647774,unlikely,unknown,,0.0,Luvisols,215.8,Bald Knoll,236.3,Markagunt Plateau
647775,unlikely,unknown,,0.0,Luvisols,215.8,Bald Knoll,236.3,Markagunt Plateau
647776,unlikely,unknown,,0.0,Luvisols,215.8,Bald Knoll,236.3,Markagunt Plateau
647777,unlikely,unknown,,0.0,Luvisols,215.8,Bald Knoll,236.3,Markagunt Plateau
647778,unlikely,unknown,,0.0,Luvisols,215.8,Bald Knoll,236.3,Markagunt Plateau
647779,unlikely,unknown,,0.0,Luvisols,215.8,Bald Knoll,236.3,Markagunt Plateau
647780,unlikely,unknown,,0.0,Luvisols,215.8,Bald Knoll,236.3,Markagunt Plateau
647781,unlikely,unknown,,0.0,Luvisols,215.8,Bald Knoll,236.3,Markagunt Plateau
647782,unlikely,unknown,,0.0,Cambisols,212.0,Bald Knoll,232.5,Markagunt Plateau
647783,unlikely,unknown,,0.0,Cambisols,212.0,Bald Knoll,232.5,Markagunt Plateau
647784,unlikely,unknown,,0.0,Cambisols,212.0,Bald Knoll,232.5,Markagunt Plateau
647785,unlikely,unknown,,0.0,Cambisols,212.0,Bald Knoll,232.5,Markagunt Plateau
647786,unlikely,unknown,,0.0,Cambisols,212.0,Bald Knoll,232.5,Markagunt Plateau
647787,unlikely,unknown,,0.0,Cambisols,212.0,Bald Knoll,232.5,Markagunt Plateau
647788,unlikely,unknown,,0.0,Calcisols,213.4,Bald Knoll,234.2,Markagunt Plateau
647789,unlikely,unknown,,0.0,Calcisols,213.4,Bald Knoll,234.2,Markagunt Plateau
647790,unlikely,unknown,,0.0,Calcisols,213.4,Bald Knoll,234.2,Markagunt Plateau
647792,unlikely,unknown,,0.0,Calcisols,213.4,Bald Knoll,234.2,Markagunt Plateau
647793,unlikely,unknown,,0.0,Calcisols,213.4,Bald Knoll,234.2,Markagunt Plateau
647808,possible,unknown,volcano <= 100 km + SoilGrids >= 5 %,6.0,Cambisols,42.0,Yellowstone,169.1,Hell's Half Acre
647810,possible,unknown,volcano <= 100 km + SoilGrids >= 5 %,6.0,Cambisols,42.0,Yellowstone,169.1,Hell's Half Acre
647811,possible,unknown,volcano <= 100 km + SoilGrids >= 5 %,6.0,Cambisols,42.0,Yellowstone,169.1,Hell's Half Acre
647812,possible,unknown,volcano <= 100 km + SoilGrids >= 5 %,6.0,Cambisols,42.0,Yellowstone,169.1,Hell's Half Acre
647813,possible,unknown,volcano <= 100 km + SoilGrids >= 5 %,6.0,Cambisols,42.0,Yellowstone,169.1,Hell's Half Acre
647814,unlikely,unknown,,0.0,Kastanozems,168.7,Yellowstone,265.9,Hell's Half Acre
647815,unlikely,unknown,,0.0,Kastanozems,168.7,Yellowstone,265.9,Hell's Half Acre
647818,unlikely,unknown,,0.0,Kastanozems,168.7,Yellowstone,265.9,Hell's Half Acre
647819,unlikely,unknown,,0.0,Kastanozems,439.4,Yellowstone,610.3,Hell's Half Acre
647820,unlikely,unknown,,0.0,Kastanozems,439.4,Yellowstone,610.3,Hell's Half Acre
647823,unlikely,unknown,,0.0,Kastanozems,439.4,Yellowstone,610.3,Hell's Half Acre
647824,unlikely,unknown,,0.0,Kastanozems,439.4,Yellowstone,610.3,Hell's Half Acre
647833,unlikely,unknown,,1.0,Cambisols,417.1,Yellowstone,428.5,Craters of the Moon
647835,unlikely,unknown,,1.0,Cambisols,417.1,Yellowstone,428.5,Craters of the Moon
647836,unlikely,unknown,,0.0,Chernozems,305.8,Yellowstone,393.3,Hell's Half Acre
647840,unlikely,unknown,,0.0,Chernozems,305.8,Yellowstone,393.3,Hell's Half Acre
647985,unlikely,unknown,,0.0,Phaeozems,987.0,McCoy,1030.4,Dotsero
647996,unlikely,unknown,,0.0,Kastanozems,826.0,McCoy,869.5,Dotsero
647997,unlikely,unknown,,0.0,Kastanozems,826.0,McCoy,869.5,Dotsero
651115,unlikely,unknown,,0.0,Kastanozems,708.5,Raton-Clayton,778.6,Dotsero
651204,unlikely,unknown,,0.0,Kastanozems,455.4,McCoy,495.7,Dotsero
651205,unlikely,unknown,,0.0,Kastanozems,455.4,McCoy,495.7,Dotsero
651206,unlikely,unknown,,0.0,Kastanozems,455.4,McCoy,495.7,Dotsero
651207,unlikely,unknown,,0.0,Kastanozems,455.4,McCoy,495.7,Dotsero
651208,unlikely,unknown,,0.0,Kastanozems,455.4,McCoy,495.7,Dotsero
651224,unlikely,unknown,,0.0,Chernozems,478.0,McCoy,518.9,Dotsero
651227,unlikely,unknown,,0.0,Chernozems,478.0,McCoy,518.9,Dotsero
651230,unlikely,unknown,,0.0,Chernozems,478.0,McCoy,518.9,Dotsero
652500,unlikely,unknown,,4.0,Fluvisols,163.3,Black Butte,182.7,Clear Lake Volcanic Field
652503,unlikely,unknown,,4.0,Fluvisols,168.3,Black Butte,185.2,Shasta
652504,unlikely,unknown,,4.0,Fluvisols,168.3,Black Butte,185.2,Shasta
652507,unlikely,unknown,,4.0,Fluvisols,168.3,Black Butte,185.2,Shasta
652750,unlikely,unknown,,0.0,Kastanozems,670.3,Raton-Clayton,785.1,Dotsero
652751,unlikely,unknown,,0.0,Kastanozems,670.3,Raton-Clayton,785.1,Dotsero
652752,unlikely,unknown,,0.0,Kastanozems,670.3,Raton-Clayton,785.1,Dotsero
652753,unlikely,unknown,,0.0,Kastanozems,670.3,Raton-Clayton,785.1,Dotsero
652754,unlikely,unknown,,0.0,Kastanozems,670.3,Raton-Clayton,785.1,Dotsero
652755,unlikely,unknown,,0.0,Kastanozems,670.3,Raton-Clayton,785.1,Dotsero
652757,unlikely,unknown,,0.0,Kastanozems,669.0,Raton-Clayton,782.6,Dotsero
652758,unlikely,unknown,,0.0,Kastanozems,669.0,Raton-Clayton,782.6,Dotsero
652759,unlikely,unknown,,0.0,Kastanozems,669.0,Raton-Clayton,782.6,Dotsero
652765,unlikely,unknown,,0.0,Kastanozems,669.0,Raton-Clayton,782.6,Dotsero
652766,unlikely,unknown,,0.0,Kastanozems,670.4,Raton-Clayton,788.0,Dotsero
652769,unlikely,unknown,,0.0,Kastanozems,670.4,Raton-Clayton,788.0,Dotsero
652770,unlikely,unknown,,0.0,Kastanozems,670.4,Raton-Clayton,788.0,Dotsero
654345,unlikely,unknown,,0.0,Calcisols,40.4,Long Valley,53.5,Mono-Inyo Craters
654347,unlikely,unknown,,0.0,Calcisols,40.4,Long Valley,53.5,Mono-Inyo Craters
654348,unlikely,unknown,,0.0,Calcisols,40.4,Long Valley,53.5,Mono-Inyo Craters
654349,unlikely,unknown,,0.0,Calcisols,40.4,Long Valley,53.5,Mono-Inyo Craters
654350,unlikely,unknown,,0.0,Calcisols,40.4,Long Valley,53.5,Mono-Inyo Craters
654352,unlikely,unknown,,0.0,Kastanozems,516.8,Raton-Clayton,623.0,Dotsero
654353,unlikely,unknown,,0.0,Kastanozems,516.8,Raton-Clayton,623.0,Dotsero
654354,unlikely,unknown,,0.0,Kastanozems,516.8,Raton-Clayton,623.0,Dotsero
654355,unlikely,unknown,,0.0,Kastanozems,516.8,Raton-Clayton,623.0,Dotsero
654356,unlikely,unknown,,0.0,Kastanozems,516.8,Raton-Clayton,623.1,Dotsero
654360,unlikely,unknown,,0.0,Kastanozems,438.5,Raton-Clayton,605.7,Dotsero
654363,unlikely,unknown,,0.0,Kastanozems,438.5,Raton-Clayton,605.7,Dotsero
654364,unlikely,unknown,,0.0,Kastanozems,438.5,Raton-Clayton,605.7,Dotsero
654366,unlikely,unknown,,0.0,Phaeozems,849.0,Raton-Clayton,1057.2,Dotsero
654372,unlikely,unknown,,0.0,Phaeozems,788.1,Raton-Clayton,990.1,Dotsero
654373,unlikely,unknown,,0.0,Phaeozems,788.1,Raton-Clayton,990.1,Dotsero
654374,unlikely,unknown,,0.0,Phaeozems,788.1,Raton-Clayton,990.1,Dotsero
654375,unlikely,unknown,,0.0,Phaeozems,788.1,Raton-Clayton,990.1,Dotsero
654379,unlikely,unknown,,0.0,Phaeozems,788.1,Raton-Clayton,990.1,Dotsero
654380,unlikely,unknown,,1.0,Phaeozems,752.4,Raton-Clayton,995.2,Dotsero
654381,unlikely,unknown,,1.0,Phaeozems,752.4,Raton-Clayton,995.2,Dotsero
654382,unlikely,unknown,,1.0,Phaeozems,752.4,Raton-Clayton,995.2,Dotsero
654383,unlikely,unknown,,1.0,Phaeozems,752.4,Raton-Clayton,995.2,Dotsero
654459,unlikely,unknown,,0.0,Luvisols,208.7,Mammoth Mountain,208.7,Mammoth Mountain
654463,unlikely,unknown,,0.0,Luvisols,208.7,Mammoth Mountain,208.7,Mammoth Mountain
654472,unlikely,unknown,,0.0,Luvisols,202.7,Mammoth Mountain,202.7,Mammoth Mountain
654473,unlikely,unknown,,0.0,Luvisols,202.7,Mammoth Mountain,202.7,Mammoth Mountain
654475,unlikely,unknown,,0.0,Luvisols,202.7,Mammoth Mountain,202.7,Mammoth Mountain
654479,unlikely,unknown,,1.0,Kastanozems,200.4,Mammoth Mountain,200.4,Mammoth Mountain
654486,unlikely,unknown,,0.0,Luvisols,206.9,Mammoth Mountain,206.9,Mammoth Mountain
654488,unlikely,unknown,,0.0,Luvisols,206.9,Mammoth Mountain,206.9,Mammoth Mountain
654490,unlikely,unknown,,0.0,Luvisols,206.9,Mammoth Mountain,206.9,Mammoth Mountain
654492,unlikely,unknown,,0.0,Luvisols,206.9,Mammoth Mountain,206.9,Mammoth Mountain
654493,unlikely,unknown,,0.0,Luvisols,206.9,Mammoth Mountain,206.9,Mammoth Mountain
654497,unlikely,unknown,,1.0,Regosols,205.2,Mammoth Mountain,205.2,Mammoth Mountain
654551,unlikely,unknown,,1.0,Kastanozems,656.2,Raton-Clayton,904.0,Dotsero
654552,unlikely,unknown,,1.0,Kastanozems,656.2,Raton-Clayton,904.0,Dotsero
654554,unlikely,unknown,,1.0,Kastanozems,656.2,Raton-Clayton,904.0,Dotsero
654796,unlikely,unknown,,1.0,Luvisols,36.1,San Francisco Volcanic Field,36.1,San Francisco Volcanic Field
654797,unlikely,unknown,,1.0,Luvisols,36.1,San Francisco Volcanic Field,36.1,San Francisco Volcanic Field
654800,unlikely,unknown,,2.0,Luvisols,47.4,San Francisco Volcanic Field,47.4,San Francisco Volcanic Field
654801,unlikely,unknown,,2.0,Luvisols,47.4,San Francisco Volcanic Field,47.4,San Francisco Volcanic Field
654803,unlikely,unknown,,1.0,Kastanozems,102.7,San Francisco Volcanic Field,102.7,San Francisco Volcanic Field
654804,unlikely,unknown,,1.0,Kastanozems,102.7,San Francisco Volcanic Field,102.7,San Francisco Volcanic Field
654805,unlikely,unknown,,1.0,Kastanozems,102.7,San Francisco Volcanic Field,102.7,San Francisco Volcanic Field
654806,unlikely,unknown,,1.0,Kastanozems,102.7,San Francisco Volcanic Field,102.7,San Francisco Volcanic Field
654807,unlikely,unknown,,1.0,Kastanozems,102.7,San Francisco Volcanic Field,102.7,San Francisco Volcanic Field
654810,unlikely,unknown,,0.0,Luvisols,102.1,San Francisco Volcanic Field,102.1,San Francisco Volcanic Field
654811,unlikely,unknown,,0.0,Luvisols,102.1,San Francisco Volcanic Field,102.1,San Francisco Volcanic Field
654812,unlikely,unknown,,0.0,Luvisols,102.1,San Francisco Volcanic Field,102.1,San Francisco Volcanic Field
655104,unlikely,unknown,,0.0,Phaeozems,829.4,Raton-Clayton,899.9,Dotsero
655118,unlikely,unknown,,0.0,Phaeozems,824.8,Raton-Clayton,894.0,Dotsero
655119,unlikely,unknown,,0.0,Phaeozems,824.8,Raton-Clayton,894.0,Dotsero
655120,unlikely,unknown,,0.0,Phaeozems,824.8,Raton-Clayton,894.0,Dotsero
655121,unlikely,unknown,,0.0,Phaeozems,824.8,Raton-Clayton,894.0,Dotsero
655122,unlikely,unknown,,0.0,Phaeozems,824.8,Raton-Clayton,894.0,Dotsero
655123,unlikely,unknown,,0.0,Phaeozems,824.8,Raton-Clayton,894.0,Dotsero
655124,unlikely,unknown,,0.0,Phaeozems,824.8,Raton-Clayton,894.0,Dotsero
655125,unlikely,unknown,,0.0,Phaeozems,824.8,Raton-Clayton,894.0,Dotsero
655130,unlikely,unknown,,0.0,Phaeozems,885.4,Raton-Clayton,1035.3,Dotsero
655131,unlikely,unknown,,0.0,Phaeozems,885.4,Raton-Clayton,1035.3,Dotsero
655138,unlikely,unknown,,2.0,Chernozems,179.3,Mountain Home-Kuna Lava Field,187.1,Black Butte Crater Lava Field
655139,unlikely,unknown,,2.0,Chernozems,179.3,Mountain Home-Kuna Lava Field,187.1,Black Butte Crater Lava Field
655144,unlikely,unknown,,0.0,Kastanozems,23.9,Mineral Mountains-Cove Fort,68.2,Black Rock Desert
655145,unlikely,unknown,,0.0,Kastanozems,23.9,Mineral Mountains-Cove Fort,68.2,Black Rock Desert
655146,unlikely,unknown,,0.0,Kastanozems,23.9,Mineral Mountains-Cove Fort,68.2,Black Rock Desert
655147,unlikely,unknown,,0.0,Kastanozems,23.9,Mineral Mountains-Cove Fort,68.2,Black Rock Desert
655152,unlikely,unknown,,2.0,Chernozems,98.3,Blackfoot Volcanic Field,174.9,Wapi Lava Field
655153,unlikely,unknown,,2.0,Chernozems,98.3,Blackfoot Volcanic Field,174.9,Wapi Lava Field
655154,unlikely,unknown,,2.0,Chernozems,98.3,Blackfoot Volcanic Field,174.9,Wapi Lava Field
655170,unlikely,unknown,,0.0,Kastanozems,38.3,Markagunt Plateau,38.3,Markagunt Plateau
655171,unlikely,unknown,,0.0,Kastanozems,38.3,Markagunt Plateau,38.3,Markagunt Plateau
655173,unlikely,unknown,,0.0,Kastanozems,38.3,Markagunt Plateau,38.3,Markagunt Plateau
655174,unlikely,unknown,,0.0,Calcisols,23.7,Bald Knoll,59.7,Markagunt Plateau
655175,unlikely,unknown,,0.0,Calcisols,23.7,Bald Knoll,59.7,Markagunt Plateau
655176,unlikely,unknown,,0.0,Calcisols,23.7,Bald Knoll,59.7,Markagunt Plateau
655177,unlikely,unknown,,0.0,Calcisols,23.7,Bald Knoll,59.7,Markagunt Plateau
655179,unlikely,unknown,,0.0,Calcisols,23.7,Bald Knoll,59.7,Markagunt Plateau
655180,unlikely,unknown,,0.0,Calcisols,23.7,Bald Knoll,59.7,Markagunt Plateau
655181,unlikely,unknown,,0.0,Calcisols,24.4,Bald Knoll,60.5,Markagunt Plateau
655182,unlikely,unknown,,0.0,Calcisols,24.4,Bald Knoll,60.5,Markagunt Plateau
655183,unlikely,unknown,,0.0,Calcisols,24.4,Bald Knoll,60.5,Markagunt Plateau
655184,unlikely,unknown,,0.0,Calcisols,24.4,Bald Knoll,60.5,Markagunt Plateau
655185,unlikely,unknown,,0.0,Calcisols,24.4,Bald Knoll,60.5,Markagunt Plateau
655186,unlikely,unknown,,0.0,Chernozems,162.4,Blackfoot Volcanic Field,234.0,Wapi Lava Field
655187,unlikely,unknown,,0.0,Chernozems,162.4,Blackfoot Volcanic Field,234.0,Wapi Lava Field
655188,unlikely,unknown,,0.0,Chernozems,162.4,Blackfoot Volcanic Field,234.0,Wapi Lava Field
655189,unlikely,unknown,,0.0,Chernozems,162.4,Blackfoot Volcanic Field,234.0,Wapi Lava Field
655195,unlikely,unknown,,0.0,Calcisols,163.0,Blackfoot Volcanic Field,239.6,Wapi Lava Field
655196,unlikely,unknown,,0.0,Calcisols,163.0,Blackfoot Volcanic Field,239.6,Wapi Lava Field
655197,unlikely,unknown,,0.0,Calcisols,163.0,Blackfoot Volcanic Field,239.6,Wapi Lava Field
655198,unlikely,unknown,,0.0,Calcisols,163.0,Blackfoot Volcanic Field,239.6,Wapi Lava Field
655203,unlikely,unknown,,,,96.4,Fumarole Butte,162.0,Black Rock Desert
655206,unlikely,unknown,,,,96.4,Fumarole Butte,162.0,Black Rock Desert
655207,unlikely,unknown,,,,96.4,Fumarole Butte,162.0,Black Rock Desert
655211,unlikely,unknown,,0.0,Solonetz,63.9,Fumarole Butte,140.3,Black Rock Desert
655212,unlikely,unknown,,0.0,Solonetz,63.9,Fumarole Butte,140.3,Black Rock Desert
656046,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656047,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656048,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656049,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656051,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656052,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656053,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656054,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656055,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656056,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656057,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656058,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656059,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656060,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656061,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656062,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656063,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656064,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656065,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656066,unlikely,unknown,,0.0,Luvisols,295.1,Carrizozo,295.1,Carrizozo
656067,unlikely,unknown,,0.0,Luvisols,306.1,Carrizozo,306.1,Carrizozo
656068,unlikely,unknown,,0.0,Luvisols,306.1,Carrizozo,306.1,Carrizozo
656069,unlikely,unknown,,0.0,Luvisols,306.1,Carrizozo,306.1,Carrizozo
656070,unlikely,unknown,,0.0,Luvisols,306.1,Carrizozo,306.1,Carrizozo
